"","sim_value","kID"
"145",0.954498112201691,3
"146",0.991398096084595,3
"147",0.964957296848297,3
"148",0.993305742740631,3
"149",0.924329936504364,3
"150",0.975853323936462,3
"151",0.978859901428223,3
"152",0.896472454071045,3
"153",0.993341326713562,3
"154",0.995458662509918,3
"155",0.991286754608154,3
"156",0.986399352550507,3
"157",0.986694812774658,3
"158",0.942816138267517,3
"159",0.959300100803375,3
"160",0.939938902854919,3
"161",0.948661983013153,3
"162",0.97384113073349,3
"163",0.97021609544754,3
"164",0.889260828495026,3
"165",0.989491999149323,3
"166",0.991356134414673,3
"167",0.959477543830872,3
"168",0.939178287982941,3
"169",0.986548900604248,3
"170",0.961619853973389,3
"171",0.963252663612366,3
"172",0.968506932258606,3
"173",0.963035345077515,3
"174",0.974039852619171,3
"175",0.995644509792328,3
"176",0.928205668926239,3
"177",0.978406488895416,3
"178",0.984716653823853,3
"179",0.925416529178619,3
"180",0.982493162155151,3
"181",0.94885915517807,3
"182",0.989176034927368,3
"183",0.942610025405884,3
"184",0.971578240394592,3
"185",0.947401881217957,3
"186",0.972021222114563,3
"187",0.991203248500824,3
"188",0.93060690164566,3
"189",0.92513781785965,3
"190",0.963515400886536,3
"191",0.95535546541214,3
"192",0.982355654239655,3
"193",0.90327250957489,3
"194",0.988960266113281,3
"195",0.94726824760437,3
"196",0.980514526367188,3
"197",0.927470862865448,3
"198",0.993476331233978,3
"199",0.942530751228333,3
"200",0.983162224292755,3
"201",0.98465484380722,4
"202",0.991171896457672,4
"203",0.93636292219162,4
"204",0.990953862667084,4
"205",0.933671057224274,4
"206",0.935542285442352,4
"207",0.995384514331818,4
"208",0.928479492664337,4
"209",0.951704025268555,4
"210",0.906431972980499,4
"211",0.982756435871124,4
"212",0.830915987491608,4
"213",0.92011684179306,4
"214",0.978764414787292,4
"215",0.905603528022766,4
"216",0.878325879573822,4
"217",0.847172498703003,4
"218",0.965525925159454,4
"219",0.978272914886475,4
"220",0.965486705303192,4
"221",0.90596604347229,4
"222",0.984695255756378,4
"223",0.937048494815826,4
"224",0.995511651039124,4
"225",0.960418820381165,4
"226",0.971394419670105,4
"227",0.936045706272125,4
"228",0.833230674266815,4
"229",0.965548515319824,4
"230",0.995633482933044,4
"231",0.967461764812469,4
"232",0.908519089221954,4
"233",0.957978487014771,4
"234",0.965071678161621,4
"235",0.918375372886658,4
"236",0.951075196266174,4
"237",0.909554481506348,4
"238",0.993563532829285,4
"239",0.900967538356781,4
"240",0.946927547454834,4
"241",0.960309207439423,4
"242",0.980543792247772,4
"243",0.950596928596497,4
"244",0.894033014774323,4
"245",0.880872964859009,4
"246",0.931816697120667,4
"247",0.914171755313873,4
"248",0.956633269786835,4
"249",0.837812781333923,4
"250",0.987127244472504,4
"251",0.946052193641663,4
"252",0.936432242393494,4
"253",0.947394251823425,4
"254",0.96981942653656,4
"255",0.972901165485382,4
"256",0.967639029026031,4
"257",0.941933274269104,4
"258",0.980391561985016,4
"259",0.979988515377045,4
"260",0.7976313829422,4
"261",0.909568190574646,4
"262",0.987155735492706,4
"263",0.703493773937225,4
"264",0.950180947780609,4
"265",0.989280223846436,4
"266",0.962244808673859,4
"267",0.850422143936157,4
"268",0.895011842250824,4
"269",0.948450028896332,4
"270",0.959897100925446,4
"271",0.93847644329071,4
"272",0.942669451236725,4
"273",0.972462296485901,4
"274",0.892426669597626,4
"275",0.987013101577759,4
"276",0.90916895866394,4
"277",0.893259227275848,4
"278",0.959064304828644,4
"279",0.939433217048645,4
"280",0.993242502212524,4
"281",0.969175219535828,4
"282",0.955470383167267,4
"283",0.950227022171021,4
"284",0.9618119597435,4
"285",0.941467702388763,4
"286",0.94183212518692,4
"287",0.908136785030365,4
"288",0.938935816287994,4
"289",0.980646312236786,4
"290",0.919115006923676,4
"291",0.964495122432709,4
"292",0.949536025524139,4
"293",0.97281813621521,4
"294",0.966305434703827,4
"295",0.968768537044525,4
"296",0.957004427909851,4
"297",0.971163511276245,4
"298",0.886234402656555,4
"299",0.893677651882172,4
"300",0.92830765247345,4
"301",0.956041038036346,5
"302",0.849810898303986,5
"303",0.905981004238129,5
"304",0.878436088562012,5
"305",0.980477213859558,5
"306",0.888889849185944,5
"307",0.918109118938446,5
"308",0.879984200000763,5
"309",0.896173059940338,5
"310",0.888451993465424,5
"311",0.842608869075775,5
"312",0.901843428611755,5
"313",0.918672859668732,5
"314",0.952587366104126,5
"315",0.944045126438141,5
"316",0.780530512332916,5
"317",0.793286263942719,5
"318",0.910176634788513,5
"319",0.97274249792099,5
"320",0.880373239517212,5
"321",0.928052008152008,5
"322",0.838117361068726,5
"323",0.802562177181244,5
"324",0.785756707191467,5
"325",0.957427024841309,5
"326",0.835620880126953,5
"327",0.915436923503876,5
"328",0.91482138633728,5
"329",0.725921869277954,5
"330",0.91345489025116,5
"331",0.897270262241364,5
"332",0.934071600437164,5
"333",0.869526088237762,5
"334",0.892700374126434,5
"335",0.895924508571625,5
"336",0.939294993877411,5
"337",0.861481726169586,5
"338",0.919111311435699,5
"339",0.890854299068451,5
"340",0.872373342514038,5
"341",0.885593295097351,5
"342",0.967902481555939,5
"343",0.888000071048737,5
"344",0.963689863681793,5
"345",0.888340651988983,5
"346",0.993355870246887,5
"347",0.798080444335938,5
"348",0.977923572063446,5
"349",0.93603390455246,5
"350",0.986544668674469,5
"351",0.853368043899536,5
"352",0.954735040664673,5
"353",0.968098759651184,5
"354",0.971247315406799,5
"355",0.967965126037598,5
"356",0.953978598117828,5
"357",0.95597505569458,5
"358",0.903881132602692,5
"359",0.841143608093262,5
"360",0.971982598304749,5
"361",0.858026564121246,5
"362",0.811741173267365,5
"363",0.84486186504364,5
"364",0.875117838382721,5
"365",0.919086217880249,5
"366",0.913174331188202,5
"367",0.911449790000916,5
"368",0.93838095664978,5
"369",0.867443144321442,5
"370",0.843552947044373,5
"371",0.943843305110931,5
"372",0.760063767433167,5
"373",0.858023345470428,5
"374",0.734290957450867,5
"375",0.887836515903473,5
"376",0.957752645015717,5
"377",0.977820575237274,5
"378",0.989377379417419,5
"379",0.950038135051727,5
"380",0.919954419136047,5
"381",0.892152726650238,5
"382",0.926362693309784,5
"383",0.846561193466187,5
"384",0.882121920585632,5
"385",0.98265677690506,5
"386",0.854542374610901,5
"387",0.883041143417358,5
"388",0.961031079292297,5
"389",0.875807046890259,5
"390",0.934660851955414,5
"391",0.855308949947357,5
"392",0.943960189819336,5
"393",0.835533022880554,5
"394",0.971627771854401,5
"395",0.930629849433899,5
"396",0.886139333248138,5
"397",0.898552000522614,5
"398",0.647029399871826,5
"399",0.868893384933472,5
"400",0.854186117649078,5
"401",0.878558397293091,6
"402",0.964361369609833,6
"403",0.922319293022156,6
"404",0.793765306472778,6
"405",0.815342783927917,6
"406",0.903810441493988,6
"407",0.863921940326691,6
"408",0.905728399753571,6
"409",0.83067923784256,6
"410",0.869199514389038,6
"411",0.940430402755737,6
"412",0.944496333599091,6
"413",0.853895485401154,6
"414",0.807463705539703,6
"415",0.898686766624451,6
"416",0.91618025302887,6
"417",0.775061845779419,6
"418",0.910332560539246,6
"419",0.650498032569885,6
"420",0.909909427165985,6
"421",0.823070883750916,6
"422",0.679616153240204,6
"423",0.862617254257202,6
"424",0.738867402076721,6
"425",0.945571541786194,6
"426",0.927326321601868,6
"427",0.845421671867371,6
"428",0.984587848186493,6
"429",0.846464514732361,6
"430",0.88522732257843,6
"431",0.916186630725861,6
"432",0.959343135356903,6
"433",0.885365843772888,6
"434",0.943248987197876,6
"435",0.824725747108459,6
"436",0.946493208408356,6
"437",0.932577073574066,6
"438",0.700600206851959,6
"439",0.920789122581482,6
"440",0.873885035514832,6
"441",0.947527348995209,6
"442",0.932698786258698,6
"443",0.914004981517792,6
"444",0.977622270584106,6
"445",0.909771323204041,6
"446",0.658357560634613,6
"447",0.898877501487732,6
"448",0.900858521461487,6
"449",0.930085062980652,6
"450",0.991510629653931,6
"451",0.874815821647644,6
"452",0.887552738189697,6
"453",0.932221710681915,6
"454",0.926646769046783,6
"455",0.784509062767029,6
"456",0.932214736938477,6
"457",0.748539745807648,6
"458",0.856448411941528,6
"459",0.881795644760132,6
"460",0.90157014131546,6
"461",0.971856415271759,6
"462",0.867403090000153,6
"463",0.913763165473938,6
"464",0.94767826795578,6
"465",0.886687278747559,6
"466",0.8114213347435,6
"467",0.876757621765137,6
"468",0.88763815164566,6
"469",0.7184898853302,6
"470",0.945839643478394,6
"471",0.772794902324677,6
"472",0.936054408550262,6
"473",0.924514710903168,6
"474",0.899039030075073,6
"475",0.970645070075989,6
"476",0.67943948507309,6
"477",0.930869877338409,6
"478",0.953420877456665,6
"479",0.633192420005798,6
"480",0.953457236289978,6
"481",0.72541481256485,6
"482",0.922120749950409,6
"483",0.887785375118256,6
"484",0.836256146430969,6
"485",0.8828244805336,6
"486",0.91342681646347,6
"487",0.799001812934875,6
"488",0.783629894256592,6
"489",0.808082401752472,6
"490",0.913356423377991,6
"491",0.84570300579071,6
"492",0.92630797624588,6
"493",0.901188015937805,6
"494",0.882194638252258,6
"495",0.973015785217285,6
"496",0.673925697803497,6
"497",0.695971190929413,6
"498",0.722606480121613,6
"499",0.73782080411911,6
"500",0.793916165828705,6
"501",0.865681111812592,7
"502",0.722207844257355,7
"503",0.643670201301575,7
"504",0.925480425357819,7
"505",0.984425783157349,7
"506",0.902694165706635,7
"507",0.732042491436005,7
"508",0.73545503616333,7
"509",0.800599455833435,7
"510",0.761068165302277,7
"511",0.833479762077332,7
"512",0.902090489864349,7
"513",0.966646671295166,7
"514",0.818562686443329,7
"515",0.763590931892395,7
"516",0.621505916118622,7
"517",0.898748874664307,7
"518",0.924355804920197,7
"519",0.769417345523834,7
"520",0.795287847518921,7
"521",0.942046642303467,7
"522",0.857101261615753,7
"523",0.871860325336456,7
"524",0.80628114938736,7
"525",0.821918368339539,7
"526",0.81489884853363,7
"527",0.94505774974823,7
"528",0.934345781803131,7
"529",0.623849451541901,7
"530",0.641805946826935,7
"531",0.843817114830017,7
"532",0.843397796154022,7
"533",0.767110884189606,7
"534",0.632843196392059,7
"535",0.94168221950531,7
"536",0.892093300819397,7
"537",0.876759588718414,7
"538",0.843122005462646,7
"539",0.77592259645462,7
"540",0.808360993862152,7
"541",0.835036516189575,7
"542",0.833351850509644,7
"543",0.861406087875366,7
"544",0.922667801380157,7
"545",0.953285098075867,7
"546",0.872825145721436,7
"547",0.83831113576889,7
"548",0.93104076385498,7
"549",0.971228778362274,7
"550",0.837504267692566,7
"551",0.936246991157532,7
"552",0.921973526477814,7
"553",0.9100142121315,7
"554",0.865191400051117,7
"555",0.92741847038269,7
"556",0.852294921875,7
"557",0.916458964347839,7
"558",0.658390879631042,7
"559",0.955961525440216,7
"560",0.791790366172791,7
"561",0.89983594417572,7
"562",0.928534030914307,7
"563",0.896216690540314,7
"564",0.945482075214386,7
"565",0.896884739398956,7
"566",0.822643756866455,7
"567",0.539582788944244,7
"568",0.757118225097656,7
"569",0.860223054885864,7
"570",0.806804001331329,7
"571",0.902523696422577,7
"572",0.873192429542542,7
"573",0.822326302528381,7
"574",0.857817649841309,7
"575",0.897555291652679,7
"576",0.852825403213501,7
"577",0.872001230716705,7
"578",0.854264974594116,7
"579",0.795629918575287,7
"580",0.650171160697937,7
"581",0.874397158622742,7
"582",0.806123852729797,7
"583",0.938006162643433,7
"584",0.798616945743561,7
"585",0.849262177944183,7
"586",0.966175079345703,7
"587",0.732959628105164,7
"588",0.958269417285919,7
"589",0.797844886779785,7
"590",0.720599293708801,7
"591",0.943002581596375,7
"592",0.704373478889465,7
"593",0.926393985748291,7
"594",0.67928147315979,7
"595",0.765194237232208,7
"596",0.85567831993103,7
"597",0.871738612651825,7
"598",0.655809879302979,7
"599",0.942225873470306,7
"600",0.814960062503815,7
"601",0.704811215400696,8
"602",0.67351907491684,8
"603",0.667208611965179,8
"604",0.695554614067078,8
"605",0.891708016395569,8
"606",0.600986659526825,8
"607",0.893532395362854,8
"608",0.787061750888824,8
"609",0.58239883184433,8
"610",0.555035173892975,8
"611",0.775210320949554,8
"612",0.862379550933838,8
"613",0.903707921504974,8
"614",0.89112776517868,8
"615",0.633165597915649,8
"616",0.709576010704041,8
"617",0.529231131076813,8
"618",0.696330487728119,8
"619",0.820876598358154,8
"620",0.933065295219421,8
"621",0.92170912027359,8
"622",0.584333956241608,8
"623",0.910201787948608,8
"624",0.801791787147522,8
"625",0.525128126144409,8
"626",0.879062473773956,8
"627",0.643762469291687,8
"628",0.915645003318787,8
"629",0.698615849018097,8
"630",0.848328948020935,8
"631",0.944235146045685,8
"632",0.965794026851654,8
"633",0.957872629165649,8
"634",0.788504004478455,8
"635",0.657879769802094,8
"636",0.753543198108673,8
"637",0.603263854980469,8
"638",0.540331959724426,8
"639",0.80809485912323,8
"640",0.650150835514069,8
"641",0.71650493144989,8
"642",0.437221765518188,8
"643",0.691650211811066,8
"644",0.871305465698242,8
"645",0.709879577159882,8
"646",0.700280606746674,8
"647",0.56605327129364,8
"648",0.594330847263336,8
"649",0.619904637336731,8
"650",0.748835325241089,8
"651",0.733683347702026,8
"652",0.868240296840668,8
"653",0.661385476589203,8
"654",0.62315970659256,8
"655",0.801119804382324,8
"656",0.455989122390747,8
"657",0.666594922542572,8
"658",0.833733558654785,8
"659",0.88829517364502,8
"660",0.914367616176605,8
"661",0.933492720127106,8
"662",0.8166783452034,8
"663",0.832204759120941,8
"664",0.960202813148499,8
"665",0.745980024337769,8
"666",0.863815486431122,8
"667",0.550007700920105,8
"668",0.706315279006958,8
"669",0.90969455242157,8
"670",0.993564188480377,8
"671",0.745501756668091,8
"672",0.847052931785583,8
"673",0.89413857460022,8
"674",0.74261212348938,8
"675",0.616590857505798,8
"676",0.850266635417938,8
"677",0.926948189735413,8
"678",0.744079291820526,8
"679",0.938687860965729,8
"680",0.63750809431076,8
"681",0.782367050647736,8
"682",0.70711612701416,8
"683",0.753685116767883,8
"684",0.810620844364166,8
"685",0.89779406785965,8
"686",0.808722734451294,8
"687",0.939174175262451,8
"688",0.581726729869843,8
"689",0.828347027301788,8
"690",0.832548439502716,8
"691",0.68533718585968,8
"692",0.669155716896057,8
"693",0.740458428859711,8
"694",0.782704174518585,8
"695",0.554670870304108,8
"696",0.899091005325317,8
"697",0.449855089187622,8
"698",0.713150084018707,8
"699",0.835136950016022,8
"700",0.4824378490448,8
"701",0.911283731460571,9
"702",0.560406744480133,9
"703",0.789824545383453,9
"704",0.850791215896606,9
"705",0.540858268737793,9
"706",0.495629876852036,9
"707",0.820534467697144,9
"708",0.72318971157074,9
"709",0.943667769432068,9
"710",0.609607994556427,9
"711",0.637019276618958,9
"712",0.873350024223328,9
"713",0.651933193206787,9
"714",0.584051966667175,9
"715",0.898647308349609,9
"716",0.591093599796295,9
"717",0.461729645729065,9
"718",0.560608625411987,9
"719",0.431732624769211,9
"720",0.469455897808075,9
"721",0.81553190946579,9
"722",0.59368371963501,9
"723",0.81666761636734,9
"724",0.50739187002182,9
"725",0.942535877227783,9
"726",0.687235772609711,9
"727",0.566867530345917,9
"728",0.796862661838531,9
"729",0.747555911540985,9
"730",0.674839854240417,9
"731",0.599562883377075,9
"732",0.840353608131409,9
"733",0.623227179050446,9
"734",0.930129408836365,9
"735",0.628354668617249,9
"736",0.899921536445618,9
"737",0.737111985683441,9
"738",0.512738764286041,9
"739",0.843954563140869,9
"740",0.638473033905029,9
"741",0.694055378437042,9
"742",0.897715032100677,9
"743",0.724137604236603,9
"744",0.75242418050766,9
"745",0.487652897834778,9
"746",0.930619657039642,9
"747",0.751404583454132,9
"748",0.639945387840271,9
"749",0.96015328168869,9
"750",0.802386224269867,9
"751",0.476907461881638,9
"752",0.886221647262573,9
"753",0.761248528957367,9
"754",0.827604472637177,9
"755",0.879957139492035,9
"756",0.79203724861145,9
"757",0.725808799266815,9
"758",0.718373358249664,9
"759",0.67073667049408,9
"760",0.551046133041382,9
"761",0.708245456218719,9
"762",0.804517388343811,9
"763",0.786491751670837,9
"764",0.637113630771637,9
"765",0.536601781845093,9
"766",0.638969361782074,9
"767",0.601341009140015,9
"768",0.869670569896698,9
"769",0.93476015329361,9
"770",0.823066651821136,9
"771",0.616578221321106,9
"772",0.482489794492722,9
"773",0.644742071628571,9
"774",0.641071677207947,9
"775",0.63564258813858,9
"776",0.93516594171524,9
"777",0.745881140232086,9
"778",0.598019897937775,9
"779",0.726789236068726,9
"780",0.692161500453949,9
"781",0.573585331439972,9
"782",0.858834207057953,9
"783",0.639197885990143,9
"784",0.526597321033478,9
"785",0.876499116420746,9
"786",0.663868129253387,9
"787",0.798875093460083,9
"788",0.605933487415314,9
"789",0.831629633903503,9
"790",0.76259446144104,9
"791",0.632022142410278,9
"792",0.591205656528473,9
"793",0.561053693294525,9
"794",0.903252840042114,9
"795",0.893053948879242,9
"796",0.900177836418152,9
"797",0.837523996829987,9
"798",0.619166791439056,9
"799",0.576419651508331,9
"800",0.652404010295868,9
"801",0.825479090213776,10
"802",0.921535015106201,10
"803",0.605054080486298,10
"804",0.769619524478912,10
"805",0.812662541866302,10
"806",0.73419314622879,10
"807",0.602922737598419,10
"808",0.550386250019073,10
"809",0.684116065502167,10
"810",0.59214586019516,10
"811",0.802242457866669,10
"812",0.763316929340363,10
"813",0.49290457367897,10
"814",0.676581382751465,10
"815",0.797577261924744,10
"816",0.713071525096893,10
"817",0.727026045322418,10
"818",0.447404891252518,10
"819",0.498580187559128,10
"820",0.506019353866577,10
"821",0.491868048906326,10
"822",0.488780111074448,10
"823",0.644546866416931,10
"824",0.467935711145401,10
"825",0.497319042682648,10
"826",0.724497973918915,10
"827",0.759736597537994,10
"828",0.51667594909668,10
"829",0.831764280796051,10
"830",0.795844554901123,10
"831",0.590994656085968,10
"832",0.871955871582031,10
"833",0.481999158859253,10
"834",0.550412714481354,10
"835",0.591705739498138,10
"836",0.551896691322327,10
"837",0.434552937746048,10
"838",0.51859986782074,10
"839",0.773168563842773,10
"840",0.729986011981964,10
"841",0.472352892160416,10
"842",0.606724977493286,10
"843",0.880209386348724,10
"844",0.399020791053772,10
"845",0.499071776866913,10
"846",0.518459558486938,10
"847",0.510369956493378,10
"848",0.795600891113281,10
"849",0.84577077627182,10
"850",0.838550984859467,10
"851",0.501055359840393,10
"852",0.561954438686371,10
"853",0.559910297393799,10
"854",0.465815275907516,10
"855",0.844902157783508,10
"856",0.445965498685837,10
"857",0.73521214723587,10
"858",0.794341742992401,10
"859",0.824275434017181,10
"860",0.563504040241241,10
"861",0.843512058258057,10
"862",0.459611982107162,10
"863",0.418445140123367,10
"864",0.598497867584229,10
"865",0.779083907604218,10
"866",0.590973079204559,10
"867",0.820239365100861,10
"868",0.735571086406708,10
"869",0.920031189918518,10
"870",0.452358841896057,10
"871",0.718873202800751,10
"872",0.543971717357635,10
"873",0.430993020534515,10
"874",0.649535953998566,10
"875",0.557474732398987,10
"876",0.853169798851013,10
"877",0.58752578496933,10
"878",0.45001032948494,10
"879",0.566716432571411,10
"880",0.622183263301849,10
"881",0.707081139087677,10
"882",0.607660830020905,10
"883",0.817262291908264,10
"884",0.868058025836945,10
"885",0.875035226345062,10
"886",0.640981614589691,10
"887",0.875161707401276,10
"888",0.438140153884888,10
"889",0.549770355224609,10
"890",0.492959588766098,10
"891",0.521255135536194,10
"892",0.488024055957794,10
"893",0.664249420166016,10
"894",0.606604337692261,10
"895",0.853270471096039,10
"896",0.588992118835449,10
"897",0.801022052764893,10
"898",0.480733513832092,10
"899",0.704123675823212,10
"900",0.622533202171326,10
