"","sim_value","kID"
"559",-1.16075941089173,7
"560",-1.19698345511059,7
"561",-1.16233490038329,7
"562",-1.18195860808174,7
"563",-1.19535297356471,7
"564",-1.11654012580555,7
"565",-1.0941029622404,7
"566",-1.15381407054453,7
"567",-1.14055011334715,7
"568",-1.19152644513883,7
"569",-1.11933804808792,7
"570",-1.1147156230817,7
"571",-1.15939243139412,7
"572",-1.11933477734189,7
"573",-1.09882504283152,7
"574",-1.18369841458402,7
"575",-1.19508055474103,7
"576",-1.10843324567533,7
"577",-1.14139646012637,7
"578",-1.1339675461953,7
"579",-1.14909231835156,7
"580",-1.15061470980408,7
"581",-1.21310768321848,7
"582",-1.16669181290883,7
"583",-1.13212401001006,7
"584",-1.14096269350744,7
"585",-1.21732690847099,7
"586",-1.1431032968335,7
"587",-1.13198311820676,7
"588",-1.12149033956788,7
"589",-1.14515854884158,7
"590",-1.14635590985446,7
"591",-1.17340988171129,7
"592",-1.11152073668827,7
"593",-1.1169963480529,7
"594",-1.15058666722719,7
"595",-1.1520998773994,7
"596",-1.20877818306129,7
"597",-1.12814590794118,7
"598",-1.1105007233795,7
"599",-1.12815489713155,7
"600",-1.15049614018317,7
"601",-1.10697228771045,8
"602",-1.09775461868995,8
"603",-1.12122655342167,8
"604",-1.10553862438362,8
"605",-1.12919174428792,8
"606",-1.10551925697108,8
"607",-1.12558622825477,8
"608",-1.14354447800189,8
"609",-1.11845938507284,8
"610",-1.11388792696444,8
"611",-1.10878063800748,8
"612",-1.13535266536055,8
"613",-1.08999932437546,8
"614",-1.11738065374751,8
"615",-1.12634372417138,8
"616",-1.09070041504564,8
"617",-1.10791072104582,8
"618",-1.1756795582864,8
"619",-1.0874440337079,8
"620",-1.12272281902266,8
"621",-1.08377250302794,8
"622",-1.08593276333439,8
"623",-1.11926518975378,8
"624",-1.11869204121339,8
"625",-1.11473709037907,8
"626",-1.12729427670795,8
"627",-1.09248766533273,8
"628",-1.1096902743765,8
"629",-1.10156967446807,8
"630",-1.09708056177248,8
"631",-1.09573231199109,8
"632",-1.14735415104724,8
"633",-1.09801242696874,8
"634",-1.09636301301699,8
"635",-1.12582670769114,8
"636",-1.10244939622522,8
"637",-1.07200326094757,8
"638",-1.13345404447382,8
"639",-1.09690544520388,8
"640",-1.10941151252062,8
"641",-1.1447925167463,8
"642",-1.13826778958311,8
"643",-1.09335446208143,8
"644",-1.09034715083776,8
"645",-1.09373066784497,8
"646",-1.10725640687337,8
"647",-1.08281551877864,8
"648",-1.17023547762551,8
"649",-1.12601404118658,8
"650",-1.13062403081899,8
"651",-1.08603318008747,8
"652",-1.12852109868425,8
"653",-1.09688315532718,8
"654",-1.13904931362869,8
"655",-1.10024231320999,8
"656",-1.14764874112268,8
"657",-1.09809892303671,8
"658",-1.10147159008391,8
"659",-1.08970838962662,8
"660",-1.10577956725325,8
"661",-1.09871271808826,8
"662",-1.1460784272402,8
"663",-1.14384160651,8
"664",-1.10846102217349,8
"665",-1.12690813217142,8
"666",-1.11106617466063,8
"667",-1.11736486453625,8
"668",-1.08320640194559,8
"669",-1.09721475333185,8
"670",-1.11240741083485,8
"671",-1.11161934882718,8
"672",-1.11116893037468,8
"673",-1.09631526501363,8
"674",-1.14114453139378,8
"675",-1.10162465008839,8
"676",-1.09066568726151,8
"677",-1.09353603030993,8
"678",-1.13638315629714,8
"679",-1.18344427712812,8
"680",-1.09855767275097,8
"681",-1.15554875742885,8
"682",-1.08901133507215,8
"683",-1.10182852198466,8
"684",-1.09090184586668,8
"685",-1.10130824160003,8
"686",-1.11399834494419,8
"687",-1.09433805285105,8
"688",-1.12210070231403,8
"689",-1.08325262529614,8
"690",-1.0982102731139,8
"691",-1.10313389110873,8
"692",-1.12187554687123,8
"693",-1.14404438378372,8
"694",-1.09403649089177,8
"695",-1.09606422150495,8
"696",-1.07872287940971,8
"697",-1.11115059431619,8
"698",-1.09616736002749,8
"699",-1.09402542597731,8
"700",-1.12548148523571,8
"701",-1.08421749140539,9
"702",-1.08905404314159,9
"703",-1.11450617642907,9
"704",-1.07595020446497,9
"705",-1.09072051700417,9
"706",-1.11109336925145,9
"707",-1.09516015791787,9
"708",-1.09830667599081,9
"709",-1.07549740001368,9
"710",-1.10425957404023,9
"711",-1.10507151216963,9
"712",-1.08886117639269,9
"713",-1.10379435140384,9
"714",-1.08129134665723,9
"715",-1.10712830908698,9
"716",-1.09810161607126,9
"717",-1.08718624662302,9
"718",-1.08385782034818,9
"719",-1.07711787771239,9
"720",-1.10872865035369,9
"721",-1.10418779087338,9
"722",-1.07805046507567,9
"723",-1.1286070298586,9
"724",-1.08145409506934,9
"725",-1.11415694681491,9
"726",-1.12707121343571,9
"727",-1.07984080551814,9
"728",-1.06861665713569,9
"729",-1.0841389844232,9
"730",-1.09406179744534,9
"731",-1.06656515337113,9
"732",-1.10425666132015,9
"733",-1.10764665766638,9
"734",-1.07317792773815,9
"735",-1.09378741751854,9
"736",-1.10483221342066,9
"737",-1.0934392533166,9
"738",-1.08603426312379,9
"739",-1.0935781743163,9
"740",-1.11011098903175,9
"741",-1.09770904998432,9
"742",-1.09297781716904,9
"743",-1.07607395468736,9
"744",-1.09409156796055,9
"745",-1.08415377377268,9
"746",-1.1027275766798,9
"747",-1.08162311167154,9
"748",-1.07942942526262,9
"749",-1.0949223115742,9
"750",-1.07428626110583,9
"751",-1.08588170139291,9
"752",-1.09815250039223,9
"753",-1.07291240330672,9
"754",-1.07699234663737,9
"755",-1.06458340928379,9
"756",-1.07315029817777,9
"757",-1.06966134763665,9
"758",-1.07480979083705,9
"759",-1.08221039569297,9
"760",-1.07701639294529,9
"761",-1.09016222122002,9
"762",-1.10315184377568,9
"763",-1.07721636036974,9
"764",-1.0794446151891,9
"765",-1.08217096832143,9
"766",-1.07999961461694,9
"767",-1.10420826741358,9
"768",-1.07600867217334,9
"769",-1.08064249276515,9
"770",-1.06669989747864,9
"771",-1.09992129546154,9
"772",-1.09360913271888,9
"773",-1.10664142534893,9
"774",-1.07730873050047,9
"775",-1.12977054571378,9
"776",-1.09967856594011,9
"777",-1.09857532667398,9
"778",-1.08998166330506,9
"779",-1.10748289216784,9
"780",-1.0980135204387,9
"781",-1.0745611941399,9
"782",-1.09489815991438,9
"783",-1.09774786767192,9
"784",-1.10542558008121,9
"785",-1.0904786805402,9
"786",-1.09959719102816,9
"787",-1.12518051026842,9
"788",-1.08533658006256,9
"789",-1.09842746860722,9
"790",-1.12274117668476,9
"791",-1.08752055154053,9
"792",-1.08902551313644,9
"793",-1.09429524943072,9
"794",-1.06495353553379,9
"795",-1.11500313092731,9
"796",-1.09008827320547,9
"797",-1.0674363021852,9
"798",-1.1087714088966,9
"799",-1.0890713266589,9
"800",-1.10627789677334,9
"801",-1.06906903479488,10
"802",-1.08212267971362,10
"803",-1.06520911037596,10
"804",-1.07066193414816,10
"805",-1.0743037529352,10
"806",-1.07108599281895,10
"807",-1.06292984870277,10
"808",-1.05230549532814,10
"809",-1.06372465101674,10
"810",-1.06081320174653,10
"811",-1.0810707366688,10
"812",-1.06749526371072,10
"813",-1.07706027729368,10
"814",-1.06767112772068,10
"815",-1.04806796870384,10
"816",-1.067846635546,10
"817",-1.0635210464411,10
"818",-1.08929124777278,10
"819",-1.06563079677943,10
"820",-1.10165138133739,10
"821",-1.08999398121122,10
"822",-1.07747467570814,10
"823",-1.05526311226162,10
"824",-1.06036161412539,10
"825",-1.06037690820741,10
"826",-1.06047890680436,10
"827",-1.05125704857251,10
"828",-1.06516871805849,10
"829",-1.1006853496258,10
"830",-1.05606502273548,10
"831",-1.08938658143334,10
"832",-1.0500121560965,10
"833",-1.07673298113982,10
"834",-1.06585577877889,10
"835",-1.07778068341685,10
"836",-1.06743972808113,10
"837",-1.09515432188821,10
"838",-1.06588238133331,10
"839",-1.05849839266132,10
"840",-1.0790895329417,10
"841",-1.06952781090937,10
"842",-1.07035024248797,10
"843",-1.06366503628597,10
"844",-1.05772817792983,10
"845",-1.06225900309593,10
"846",-1.0633708360952,10
"847",-1.06863833524233,10
"848",-1.08133673660163,10
"849",-1.08647523422021,10
"850",-1.066727765982,10
"851",-1.10183705921639,10
"852",-1.07091713906951,10
"853",-1.07117069497554,10
"854",-1.09276797894802,10
"855",-1.07203565163116,10
"856",-1.06567279146629,10
"857",-1.0863168835372,10
"858",-1.07468735725949,10
"859",-1.07196433728564,10
"860",-1.07445607402035,10
"861",-1.07024287906232,10
"862",-1.05517225908872,10
"863",-1.07513887659434,10
"864",-1.05950165341096,10
"865",-1.06262919291599,10
"866",-1.07468591987452,10
"867",-1.06839749857695,10
"868",-1.0661281338357,10
"869",-1.0673699973662,10
"870",-1.05983638730012,10
"871",-1.09311988110564,10
"872",-1.08153872655052,10
"873",-1.06068863857739,10
"874",-1.08447837145641,10
"875",-1.07505321207427,10
"876",-1.06679186288528,10
"877",-1.05291201764849,10
"878",-1.06826245987503,10
"879",-1.07364320142639,10
"880",-1.07083256077898,10
"881",-1.06741272757556,10
"882",-1.0737419823326,10
"883",-1.07726439749747,10
"884",-1.06701892299515,10
"885",-1.05952906523103,10
"886",-1.05127702099354,10
"887",-1.06172639082606,10
"888",-1.07634465542746,10
"889",-1.07423698673367,10
"890",-1.0632872046904,10
"891",-1.08932396878475,10
"892",-1.07028591087936,10
"893",-1.08356031610345,10
"894",-1.07094642164763,10
"895",-1.06484833136155,10
"896",-1.06968942510439,10
"897",-1.10560326859998,10
"898",-1.07954259128091,10
"899",-1.09174317041232,10
"900",-1.08174771642197,10
